Alloy,Elements,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,W,C,Mg,Zn,Si,N,Li,Sn,B,Y,Pd,Actual phase,Phases considered,References
AlCoCrCu0.5FeNi,"['Al', 'Co', 'Cr', 'Cu', 'Fe', 'Ni']",0.181818,0.181818,0.181818,0.181818,0.181818,0.090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+BCC,3,https://doi.org/10.3166/acsm.31.669-684
AlCoCrCu0.5FeNi1.5,"['Al', 'Co', 'Cr', 'Cu', 'Fe', 'Ni']",0.1666666,0.1666666,0.1666666,0.1666666,0.25,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+BCC,3,https://doi.org/10.3166/acsm.31.669-684
AlCoCrCu0.5FeNi2,"['Al', 'Co', 'Cr', 'Cu', 'Fe', 'Ni']",0.153846,0.153846,0.153846,0.153846,0.307692,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+BCC,3,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCoCrCu0.5FeNi3,"['Al', 'Co', 'Cr', 'Cu', 'Fe', 'Ni']",0.1333333,0.1333333,0.1333333,0.1333333,0.4,0.0666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+BCC,3,https://doi.org/10.3166/acsm.31.669-684
AlCoCrCuFeNi0.5,"['Al', 'Co', 'Cr', 'Cu', 'Fe', 'Ni']",0.181818,0.181818,0.181818,0.181818,0.090909,0.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+BCC,3,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
Al0.3CoCrFeMo0.1Ni,"['Al', 'Co', 'Cr', 'Fe', 'Mo', 'Ni']",0.0681818,0.2272727,0.2272727,0.2272727,0.2272727,0,0,0,0,0,0.02272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC,1,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
Al0.5CoCrFeMo0.5Ni,"['Al', 'Co', 'Cr', 'Fe', 'Mo', 'Ni']",0.1,0.2,0.2,0.2,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC,2,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
Al1.5CoCrFeMo0.5Ni,"['Al', 'Co', 'Cr', 'Fe', 'Mo', 'Ni']",0.25,0.1666666,0.1666666,0.1666666,0.1666666,0,0,0,0,0,0.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCo0.5CrFeMo0.5Ni,"['Al', 'Co', 'Cr', 'Fe', 'Mo', 'Ni']",0.2,0.1,0.2,0.2,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC,1,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCo1.5CrFeMo0.5Ni,"['Al', 'Co', 'Cr', 'Fe', 'Mo', 'Ni']",0.1666666,0.25,0.1666666,0.1666666,0.1666666,0,0,0,0,0,0.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC+IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCo2CrFeMo0.5Ni,"['Al', 'Co', 'Cr', 'Fe', 'Mo', 'Ni']",0.153846,0.3076923,0.153846,0.153846,0.153846,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC+IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCoCr1.5FeMo0.5Ni,"['Al', 'Co', 'Cr', 'Fe', 'Mo', 'Ni']",0.1666666,0.1666666,0.25,0.1666666,0.1666666,0,0,0,0,0,0.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCoCr2FeMo0.5Ni,"['Al', 'Co', 'Cr', 'Fe', 'Mo', 'Ni']",0.1538461,0.1538461,0.3076923,0.1538461,0.1538461,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCoCrFe0.5Mo0.5Ni,"['Al', 'Co', 'Cr', 'Fe', 'Mo', 'Ni']",0.2,0.2,0.2,0.1,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCoCrFe0.6Mo0.5Ni,"['Al', 'Co', 'Cr', 'Fe', 'Mo', 'Ni']",0.1960784,0.1960784,0.1960784,0.117647,0.1960784,0,0,0,0,0,0.0980392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC+IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCoCrFe1.5Mo0.5Ni,"['Al', 'Co', 'Cr', 'Fe', 'Mo', 'Ni']",0.1666666,0.1666666,0.1666666,0.25,0.1666666,0,0,0,0,0,0.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC+IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCoCrFe2Mo0.5Ni,"['Al', 'Co', 'Cr', 'Fe', 'Mo', 'Ni']",0.153846,0.153846,0.153846,0.307692,0.153846,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC+IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCoCrFeMo0.5Ni0.5,"['Al', 'Co', 'Cr', 'Fe', 'Mo', 'Ni']",0.2,0.2,0.2,0.2,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC+IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCoCrFeMo0.5Ni1.5,"['Al', 'Co', 'Cr', 'Fe', 'Mo', 'Ni']",0.1666666,0.1666666,0.1666666,0.1666666,0.25,0,0,0,0,0,0.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC+IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCoCrFeMo0.5Ni2,"['Al', 'Co', 'Cr', 'Fe', 'Mo', 'Ni']",0.153846,0.153846,0.153846,0.153846,0.3076923,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+BCC+IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCoCrFeNb0.75Ni,"['Al', 'Co', 'Cr', 'Fe', 'Nb', 'Ni']",0.173913,0.173913,0.173913,0.173913,0.173913,0,0,0,0,0.1304347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC + (Laves + bcc),0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
Al7.8Co20.6Cr12.2Fe11.5Ni40.7Ti7.2,"['Al', 'Co', 'Cr', 'Fe', 'Ni', 'Ti']",0.078,0.206,0.122,0.115,0.407,0,0,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC+IM,0,https://doi.org/10.1016/j.mtla.2020.100909
Al0.2Co1.5CrFeNi1.5Ti,"['Al', 'Co', 'Cr', 'Fe', 'Ni', 'Ti']",0.032258,0.2419354,0.1612903,0.1612903,0.2419354,0,0,0.1612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+B2(ordered BCC)+L12,0,https://doi.org/10.1016/j.actamat.2011.06.041
Al0.3CoCrFeNiTi0.1,"['Al', 'Co', 'Cr', 'Fe', 'Ni', 'Ti']",0.0681818,0.2272727,0.2272727,0.2272727,0.2272727,0,0,0.02272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC,2,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCo1.5CrFeNiTi0.5,"['Al', 'Co', 'Cr', 'Fe', 'Ni', 'Ti']",0.1666666,0.25,0.1666666,0.1666666,0.1666666,0,0,0.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCo2CrFeNiTi0.5,"['Al', 'Co', 'Cr', 'Fe', 'Ni', 'Ti']",0.153846,0.307692,0.153846,0.153846,0.153846,0,0,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+BCC,3,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCo3CrFeNiTi0.5,"['Al', 'Co', 'Cr', 'Fe', 'Ni', 'Ti']",0.1333333,0.4,0.1333333,0.1333333,0.1333333,0,0,0.0666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+BCC,3,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
Al0.8CrCu1.5FeMnNi,"['Al', 'Cr', 'Cu', 'Fe', 'Mn', 'Ni']",0.126984,0,0.1587301,0.1587301,0.1587301,0.238095,0.1587301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IM,0,https://doi.org/10.3166/ACSM.31.685-698
Al0.8CrCuFe1.5MnNi,"['Al', 'Cr', 'Cu', 'Fe', 'Mn', 'Ni']",0.126984,0,0.1587301,0.238095,0.1587301,0.1587301,0.1587301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+BCC,3,https://doi.org/10.3166/ACSM.31.685-698
Al0.8CrCuFeMn1.5Ni,"['Al', 'Cr', 'Cu', 'Fe', 'Mn', 'Ni']",0.126984,0,0.1587301,0.1587301,0.1587301,0.1587301,0.238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+BCC,3,https://doi.org/10.3166/ACSM.31.685-698
AlCrCuFeMnNi,"['Al', 'Cr', 'Cu', 'Fe', 'Mn', 'Ni']",0.1666666,0,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC1+BCC2,1,https://doi.org/10.3166/ACSM.31.685-698
Al0.3CrCuFeMnNi,"['Al', 'Cr', 'Cu', 'Fe', 'Mn', 'Ni']",0.056603,0,0.1886792,0.1886792,0.1886792,0.1886792,0.1886792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC,1,https://doi.org/10.3166/ACSM.31.685-698
Al0.5CrCuFeMnNi,"['Al', 'Cr', 'Cu', 'Fe', 'Mn', 'Ni']",0.9090909,0,0.181818,0.181818,0.181818,0.181818,0.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC+2FCC,3,https://doi.org/10.3166/ACSM.31.685-698
Al0.8CrCuFeMnNi,"['Al', 'Cr', 'Cu', 'Fe', 'Mn', 'Ni']",0.1137931,0,0.1724137,0.1724137,0.1724137,0.1724137,0.1724137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2BCC+FCC,3,https://doi.org/10.3166/ACSM.31.685-698
AlCr0.5CuFeNiTi,"['Al', 'Cr', 'Cu', 'Fe', 'Ni', 'Ti']",0.181818,0,0.9090909,0.181818,0.181818,0.181818,0,0.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2BCC+FCC,3,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCr1.5CuFeNiTi,"['Al', 'Cr', 'Cu', 'Fe', 'Ni', 'Ti']",0.153846,0,0.2307692,0.153846,0.153846,0.153846,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+B2(ordered BCC),3,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCr2CuFeNiTi,"['Al', 'Cr', 'Cu', 'Fe', 'Ni', 'Ti']",0.1428571,0,0.285714,0.1428571,0.1428571,0.1428571,0,0.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+B2(ordered BCC),3,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCr3CuFeNiTi,"['Al', 'Cr', 'Cu', 'Fe', 'Ni', 'Ti']",0.125,0,0.375,0.125,0.125,0.125,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+B2(ordered BCC),3,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCrCuFeNiTi,"['Al', 'Cr', 'Cu', 'Fe', 'Ni', 'Ti']",0.1666666,0,0.1666666,0.1666666,0.1666666,0.1666666,0,0.1666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+B2(ordered BCC),3,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlMo0.5NbTa0.5TiZr ,"['Al', 'Mo', 'Nb', 'Ta', 'Ti', 'Zr']",0.2,0,0,0,0,0,0,0.2,0,0.2,0.1,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,BCC,1,https://doi.org/10.1007/s11837-014-1066-0
CoCrFeMnNiV,"['Co', 'Cr', 'Fe', 'Mn', 'Ni', 'V']",0,0.1666666,0.1666666,0.1666666,0.1666666,0,0.1666666,0,0.1666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IM,0,https://doi.org/10.1016/j.jallcom.2014.12.157
CoCuFeMnNiSn0.10,"['Co', 'Cu', 'Fe', 'Mn', 'Ni', 'Sn']",0,0.1960784,0,0.1960784,0.1960784,0.1960784,0.1960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01960784,0,0,0,FCC+IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
FeMoNiTiVZr,"['Fe', 'Mo', 'Ni', 'Ti', 'V', 'Zr']",0,0,0,0.1666666,0.1666666,0,0,0.1666666,0.1666666,0,0.1666666,0.1666666,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC,2,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
Hf0.5Mo0.5NbSi0.1TiZr,"['Hf', 'Mo', 'Nb', 'Si', 'Ti', 'Zr']",0,0,0,0,0,0,0,0.2439024,0,0.2439024,0.1219512,0.2439024,0.1219512,0,0,0,0,0,0.02439024,0,0,0,0,0,0,FCC,2,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
Hf0.5Mo0.5NbSi0.3TiZr,"['Hf', 'Mo', 'Nb', 'Si', 'Ti', 'Zr']",0,0,0,0,0,0,0,0.232558,0,0.232558,0.116279,0.232558,0.116279,0,0,0,0,0,0.0697674,0,0,0,0,0,0,BCC+IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
Hf0.5Mo0.5NbSi0.5TiZr,"['Hf', 'Mo', 'Nb', 'Si', 'Ti', 'Zr']",0,0,0,0,0,0,0,0.2222222,0,0.2222222,0.1111111,0.2222222,0.1111111,0,0,0,0,0,0.1111111,0,0,0,0,0,0,BCC+IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
Hf0.5Mo0.5NbSi0.7TiZr,"['Hf', 'Mo', 'Nb', 'Si', 'Ti', 'Zr']",0,0,0,0,0,0,0,0.2127659,0,0.2127659,0.106382,0.2127659,0.106382,0,0,0,0,0,0.148936,0,0,0,0,0,0,BCC+IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
CoCrCuFeNiTi2,"['Co', 'Cr', 'Cu', 'Fe', 'Ni', 'Ti']",0,0.1428571,0.1428571,0.1428571,0.1428571,0.1428571,0,0.2857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+L12,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
CoCrFeMnNiTi,"['Co', 'Cr', 'Fe', 'Mn', 'Ni', 'Ti']",0,0.1666666,0.1666666,0.1666666,0.1666666,0,0.1666666,0.1666666,0,0,0,0,0,0,0,0,0,0,0.1428571,0,0,0,0,0,0,FCC+L12,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCoCrCuFeNiSi,"['Al', 'Co', 'Cr', 'Cu', 'Fe', 'Ni', 'Si']",0.1428571,0.1428571,0.1428571,0.1428571,0.1428571,0.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
Al0.5CoCrCuFeNiTi,"['Al', 'Co', 'Cr', 'Cu', 'Fe', 'Ni', 'Ti']",0.076923,0.1538461,0.1538461,0.1538461,0.1538461,0.1538461,0,0.1538461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC,2,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCoCrCu0.25FeNiTi0.5,"['Al', 'Co', 'Cr', 'Cu', 'Fe', 'Ni', 'Ti']",0.173913,0.173913,0.173913,0.173913,0.173913,0.0434782,0,0.0869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+BCC+IM,0,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
AlCoCrCu0.5FeNiTi0.5,"['Al', 'Co', 'Cr', 'Cu', 'Fe', 'Ni', 'Ti']",0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.0833333,0,0.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+BCC,3,https://zenodo.org/record/5155150#.Y6gku3ZBw2w
Al0.5CoCrCuFeNiV0.6,"['Al', 'Co', 'Cr', 'Cu', 'Fe', 'Ni', 'V']",0.0819672,0.163934,0.163934,0.163934,0.163934,0.163934,0,0,0.0983606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC,2,https://doi.org/10.1007/s11661-006-0081-3
Al0.5CoCrCuFeNiV0.8,"['Al', 'Co', 'Cr', 'Cu', 'Fe', 'Ni', 'V']",0.079365,0.1587301,0.1587301,0.1587301,0.1587301,0.1587301,0,0,0.126984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+BCC,3,https://doi.org/10.1007/s11661-006-0081-3
Al23Co15Cr23Cu8Fe15Ni16,"['Al', 'Co', 'Cr', 'Cu', 'Fe', 'Ni']",0.23,0.15,0.23,0.15,0.16,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC,1,https://doi.org/10.1016/j.jallcom.2012.11.074
Al8Co17Cr14Cu8Fe17Ni34.8Mo0.1Ti1W0.1,"['Al', 'Co', 'Cr', 'Cu', 'Fe', 'Ni', 'Mo', 'Ti', 'W']",0.08,0.17,0.14,0.17,0.348,0.08,0,0.01,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,FCC,2,https://doi.org/10.1016/j.ultramic.2015.06.009
AlCoCrCuFeNiTiV,"['Al', 'Co', 'Cr', 'Cu', 'Fe', 'Ni', 'Ti', 'V']",0.125,0.125,0.125,0.125,0.125,0.125,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+BCC,3,http://dx.doi.org/10.1016/S1002-0071(12)60080-X
AlTiVYZr,"['Al', 'Ti', 'V', 'Y', 'Zr']",0.2,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,IM,0,https://doi.org/10.1016/j.mattod.2015.11.026
AlCoCrCuFeMoNi,"['Al', 'Co', 'Cr', 'Cu', 'Fe', 'Mo', 'Ni']",0.14285,0.14285,0.14285,0.14285,0.14285,0.14285,0,0,0,0,0.14285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC+alpha,0,http://dx.doi.org/10.1016/S1002-0071(12)60080-X
FeCrNiMnAl0.3,"['Fe', 'Cr', 'Ni', 'Mn', 'Al']",0.06976,0,0.23255,0.23255,0.23255,0,0.23255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC+BCC,3,10.1088/2053-1591/ac5a9c
FeCrNiMnAl0.5,"['Fe', 'Cr', 'Ni', 'Mn', 'Al']",0.111111,0,0.222222,0.222222,0.222222,0,0.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC,1,10.1088/2053-1591/ac5a9c
FeCrNiMnAl0.8,"['Fe', 'Cr', 'Ni', 'Mn', 'Al']",0.166666,0,0.208333,0.208333,0.208333,0,0.208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC,1,10.1088/2053-1591/ac5a9c
FeCrNiMn,"['Fe', 'Cr', 'Ni', 'Mn']",0,0,0.25,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC,2,10.1088/2053-1591/ac5a9c
Ti65(AlCrNb)35,"['Ti', 'Al', 'Cr', 'Nb']",0.1166,0,0.1166,0,0,0,0,0.65,0,0.1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC,1,10.3390/ma15186324
Ti65(AlCrNbV)35,"['Ti', 'Al', 'Cr', 'Nb', 'V']",0.0875,0,0.0875,0,0,0,0,0.65,0.0875,0.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC,1,10.3390/ma15186324
Ti65(AlCrNbV)32Zr3,"['Ti', 'Al', 'Cr', 'Nb', 'V', 'Zr']",0.08,0,0.08,0,0,0,0,0.65,0.08,0.08,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC,1,10.3390/ma15186324
Ti65(AlCrNbV)30Zr5,"['Ti', 'Al', 'Cr', 'Nb', 'V', 'Zr']",0.075,0,0.075,0,0,0,0,0.65,0.075,0.075,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC,1,10.3390/ma15186324
Ti65(AlCrNbV)28Zr7,"['Ti', 'Al', 'Cr', 'Nb', 'V', 'Zr']",0.07,0,0.07,0,0,0,0,0.65,0.07,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC,1,10.3390/ma15186324
Ti65(AlCrNbV)25Zr10,"['Ti', 'Al', 'Cr', 'Nb', 'V', 'Zr']",0.0625,0,0.0625,0,0,0,0,0.65,0.0625,0.0625,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,BCC,1,10.3390/ma15186324
[TaNb]0.67[ZrHfTi]0.33,"['Ta', 'Nb', 'Zr', 'Hf', 'Ti']",0,0,0,0,0,0,0,0.11,0,0.335,0,0.11,0.11,0.335,0,0,0,0,0,0,0,0,0,0,0,BCC,1,10.1103/PhysRevMaterials.2.034801
[(TaNb)0.67(ZrHfTi)0.33]0.9Al0.1,"['Ta', 'Nb', 'Zr', 'Hf', 'Ti', 'Al']",0.001,0,0,0,0,0,0,0.099,0,0.3015,0,0.099,0.099,0.3015,0,0,0,0,0,0,0,0,0,0,0,BCC,1,10.1103/PhysRevMaterials.2.034802
[(TaNb)0.67(ZrHfTi)0.33]0.8Al0.2,"['Ta', 'Nb', 'Zr', 'Hf', 'Ti', 'Al']",0.002,0,0,0,0,0,0,0.088,0,0.268,0,0.088,0.088,0.268,0,0,0,0,0,0,0,0,0,0,0,BCC,1,10.1103/PhysRevMaterials.2.034803
[(TaNb)0.67(ZrHfTi)0.33]0.7Al0.3,"['Ta', 'Nb', 'Zr', 'Hf', 'Ti', 'Al']",0.003,0,0,0,0,0,0,0.077,0,0.2345,0,0.077,0.077,0.2345,0,0,0,0,0,0,0,0,0,0,0,BCC,1,10.1103/PhysRevMaterials.2.034804
[(TaNb)0.67(ZrHfTi)0.33]0.6Al0.4,"['Ta', 'Nb', 'Zr', 'Hf', 'Ti', 'Al']",0.004,0,0,0,0,0,0,0.066,0,0.201,0,0.066,0.066,0.201,0,0,0,0,0,0,0,0,0,0,0,BCC,1,10.1103/PhysRevMaterials.2.034805
[(TaNb)0.67(ZrHfTi)0.33]0.5Al0.5,"['Ta', 'Nb', 'Zr', 'Hf', 'Ti', 'Al']",0.005,0,0,0,0,0,0,0.055,0,0.1675,0,0.055,0.055,0.1675,0,0,0,0,0,0,0,0,0,0,0,BCC,1,10.1103/PhysRevMaterials.2.034806
NiCoFeCrAl0.59,"['Ni', 'Co', 'Fe', 'Cr', 'Al']",0.12854,0.21786,0.21786,0.21786,0.21786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FCC,2,10.1103/PhysRevB.88.085128
TiNbTaZrV,"['Ti', 'Nb', 'Ta', 'Zr', 'V']",0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,BCC,1,https://doi.org/10.3390/e21050483
TiNbTaZrW,"['Ti', 'Nb', 'Ta', 'Zr', 'W']",0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,BCC,1,https://doi.org/10.3390/e21050485
CoCrHf0.2FeNi,"['Co', 'Cr', 'Hf', 'Fe', 'Ni']",0,0.238095,0.238095,0.238095,0.238095,0,0,0,0,0,0,0,0.047619,0,0,0,0,0,0,0,0,0,0,0,0,FCC,2,https://doi.org/10.1016/j.msea.2020.139820
CoCrHf0.3FeNi,"['Co', 'Cr', 'Hf', 'Fe', 'Ni']",0,0.232558,0.232558,0.232558,0.232558,0,0,0,0,0,0,0,0.069767,0,0,0,0,0,0,0,0,0,0,0,0,FCC+C15 Laves,0,https://doi.org/10.1016/j.msea.2020.139820
CoCrHf0.4FeNi,"['Co', 'Cr', 'Hf', 'Fe', 'Ni']",0,0.227272,0.227272,0.227272,0.227272,0,0,0,0,0,0,0,0.090909,0,0,0,0,0,0,0,0,0,0,0,0,FCC+C15 Laves,0,https://doi.org/10.1016/j.msea.2020.139820
CoCrHf0.5FeNi,"['Co', 'Cr', 'Hf', 'Fe', 'Ni']",0,0.222222,0.222222,0.222222,0.222222,0,0,0,0,0,0,0,0.1111,0,0,0,0,0,0,0,0,0,0,0,0,FCC+C15 Laves,0,https://doi.org/10.1016/j.msea.2020.139820
CoCrHf0.6FeNi,"['Co', 'Cr', 'Hf', 'Fe', 'Ni']",0,0.21739,0.21739,0.21739,0.21739,0,0,0,0,0,0,0,0.130434,0,0,0,0,0,0,0,0,0,0,0,0,FCC+C15 Laves,0,https://doi.org/10.1016/j.msea.2020.139820
FeCoCuNiSn0.02,"['Fe', 'Co', 'Cu', 'Ni', 'Sn']",0,0.24875,0,0.24875,0.24875,0.24875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004975,0,0,0,FCC,2,https://doi.org/10.1016/j.msea.2012.03.080
FeCoCuNiSn0.04,"['Fe', 'Co', 'Cu', 'Ni', 'Sn']",0,0.24752,0,0.24752,0.24752,0.24752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099,0,0,0,FCC,2,https://doi.org/10.1016/j.msea.2012.03.080
FeCoCuNiSn0.05,"['Fe', 'Co', 'Cu', 'Ni', 'Sn']",0,0.24691,0,0.24691,0.24691,0.24691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01234,0,0,0,FCC,2,https://doi.org/10.1016/j.msea.2012.03.080
FeCoCuNiSn0.1,"['Fe', 'Co', 'Cu', 'Ni', 'Sn']",0,0.2439,0,0.2439,0.2439,0.2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02439,0,0,0,FCC+Cu81Sn23,0,https://doi.org/10.1016/j.msea.2012.03.080
FeCoCuNiSn0.2,"['Fe', 'Co', 'Cu', 'Ni', 'Sn']",0,0.238,0,0.238,0.238,0.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04761,0,0,0,FCC+Cu81Sn24,0,https://doi.org/10.1016/j.msea.2012.03.080
FeCoCuNiSn0.5,"['Fe', 'Co', 'Cu', 'Ni', 'Sn']",0,0.2222,0,0.2222,0.2222,0.2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0,0,FCC+Cu81Sn25,0,https://doi.org/10.1016/j.msea.2012.03.080
